mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.46334107716878253,0.03036366354049281,0.06755336125691731,0.02752803011220067,0.8,0,0.1,3,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.04021527881596651,0.03573030348333084,0.04066985645933014,0.038871812919542496,0.0022291211065973474,106
0.3559423287709554,0.015522267877245465,0.06060004234313965,0.03417039720332575,0.8,0,0.1,3,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.0354313051278218,0.03916878457168486,0.03812799043062201,0.03757602671004289,0.0015749467948582454,115
0.6790487766265869,0.02259937066662279,0.05803291002909342,0.02595176955537338,0.8,0,0.1,3,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.04185976977126626,0.037673792794139634,0.04709928229665072,0.0422109482873522,0.003855944143190433,88
0.5016520818074545,0.024316399723333326,0.05278921127319336,0.019114407151404153,0.8,0,0.1,3,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.03513230677231275,0.03991628046045747,0.04485645933014354,0.039968348854304586,0.003970039385213547,100
0.43786923090616864,0.011298959869006173,0.028369585673014324,0.0020568098492009333,0.8,0,0.1,3,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.03573030348333084,0.03573030348333084,0.03842703349282297,0.03662921348649489,0.0012712507178274323,120
0.3438913822174072,0.01449829204508731,0.030646642049153645,0.0018433907853977287,0.8,0,0.1,3,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.036029301838839886,0.0340858125280311,0.03842703349282297,0.03618071595323132,0.0017755270657497401,123
0.6595173676808676,0.024037598608099744,0.037699619928995766,0.0013263560819124767,0.8,0,0.1,3,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.037374794438630586,0.03991628046045747,0.04680023923444976,0.041363771377845936,0.003981722815289906,93
0.4399854342142741,0.01420757636789926,0.04562703768412272,0.011497438448744542,0.8,0,0.1,3,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.0354313051278218,0.03827178950515772,0.04066985645933014,0.038124317030769884,0.002141170413775063,111
0.6437412897745768,0.03057558557475426,0.04327185948689779,0.001939001948258457,0.8,0,0.1,6,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.049334728658992376,0.044849753326356705,0.05651913875598086,0.05023454024710997,0.004806307296796864,44
0.5021383762359619,0.03946678752205475,0.043270111083984375,0.0033562020081266456,0.8,0,0.1,6,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.043803259082075045,0.04006577963821199,0.04560406698564593,0.04315770190197765,0.0023066158096900578,81
0.9562377134958903,0.012041771344155638,0.05934604008992513,0.004537538774590765,0.8,0,0.1,6,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.056809687546718494,0.04783973688144715,0.05636961722488038,0.053673013884348676,0.0041286604701343925,30
0.7218233744303385,0.02221334357664582,0.058745225270589195,0.00024086533836103802,0.8,0,0.1,6,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.04873673194797429,0.04365375990432053,0.05083732057416268,0.0477426041421525,0.0030157479497969534,59
0.6489266554514567,0.03296383173670055,0.04201690355936686,0.0013713855230156453,0.8,0,0.1,6,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.050680221258783076,0.04739123934818359,0.04665071770334928,0.04824072610343865,0.0017512748758792308,55
0.5215036074320475,0.024351497907927983,0.044203996658325195,0.00022786040010437032,0.8,0,0.1,6,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.048288234414710716,0.04126177306024817,0.0506877990430622,0.04674593550600703,0.00399970881440243,63
0.8685900370279948,0.01383396480661532,0.058218797047932945,0.002220176419098922,0.8,0,0.1,6,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.05396920316938257,0.0548661982359097,0.051584928229665074,0.05347344321165245,0.001384682073073474,33
0.6514447530110677,0.037140294935017214,0.054012457529703774,0.0028664297852361376,0.8,0,0.1,6,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.04739123934818359,0.04455075497084766,0.054276315789473686,0.04873943670283498,0.004083287922701117,52
0.4515210787455241,0.0183487010610698,0.030393362045288086,0.001070661221052638,0.8,0,0.2,3,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.04634474510390193,0.048587232770219764,0.04231459330143541,0.045748857058519034,0.0025952281079332897,70
0.32336727778116864,0.008287135801262967,0.033272345860799156,0.002594371363362557,0.8,0,0.2,3,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.04260726566003887,0.03961728210494842,0.057117224880382775,0.04644725754845669,0.007642911860593677,64
0.6133086681365967,0.020941174329358717,0.03519598642985026,0.000866673984642021,0.8,0,0.2,3,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.04873673194797429,0.04709224099267454,0.05457535885167464,0.05013477726410782,0.0032109356115618114,45
0.42780272165934247,0.03936166630627216,0.03585036595662435,0.0029990082135679655,0.8,0,0.2,3,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.04395275825982957,0.04574674839288384,0.05457535885167464,0.04809162183479602,0.004642824889181556,57
0.46498823165893555,0.03601156240868311,0.02741718292236328,0.0020837474012508858,0.8,0,0.2,3,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.04514875168186575,0.040364777993721034,0.05038875598086125,0.045300761885482675,0.004093683263938124,72
0.3395702044169108,0.040437466670525814,0.026014169057210285,0.0032314956367618247,0.8,0,0.2,3,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.037075796083121546,0.047989236059201676,0.05577153110047847,0.046945521080933895,0.007668099837495679,62
0.6233183542887369,0.013241448491752997,0.03857811292012533,0.0028370599248891386,0.8,0,0.2,3,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.04514875168186575,0.05187621468081926,0.056220095693779906,0.05108168735215498,0.004554640111251576,43
0.44132494926452637,0.03500150723434601,0.04134798049926758,0.009234147265112362,0.8,0,0.2,3,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.04709224099267454,0.04963372701450142,0.057117224880382775,0.05128106429585291,0.004255221543476541,42
0.6543129285176595,0.038438481079192906,0.04258521397908529,0.0010685086471893118,0.8,0,0.2,6,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.06936761847809837,0.07594558229929735,0.06803229665071771,0.07111516580937115,0.0034588498758289644,2
0.5194718837738037,0.041054969392679545,0.0469216505686442,0.0029262339204416607,0.8,0,0.2,6,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.05785618179100015,0.04410225743758409,0.0527811004784689,0.051579846569017714,0.0056789005389013825,41
0.9985101222991943,0.05921616006602451,0.06438438097635905,0.00861003876201545,0.8,0,0.2,6,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.06652713410076244,0.07146060696666168,0.07311602870813397,0.07036792325851936,0.0027986724592554144,3
0.7263197104136149,0.051640750910145417,0.05846707026163737,0.0037887971983346968,0.8,0,0.2,6,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.0654806398564808,0.05725818507998206,0.05308014354066986,0.058606322825710905,0.005151451818384425,20
0.6541752815246582,0.017735128215139683,0.04964431126912435,0.005438015966401148,0.8,0,0.2,6,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.06966661683360742,0.06832112423381671,0.060705741626794256,0.0662311608980728,0.003945485282918109,10
0.49513928095499676,0.020870337115466178,0.04440061251322428,0.0034640945675292684,0.8,0,0.2,6,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.05396920316938257,0.06099566452384512,0.05771531100478469,0.05756005956600413,0.002870640700653368,23
0.9870594342549642,0.027085717011969445,0.055579026540120445,0.0011436627247253376,0.8,0,0.2,6,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.07370309463297951,0.07011511436687098,0.05457535885167464,0.06613118928384171,0.008301458238576523,11
0.7293718655904134,0.021900482271031436,0.05382498105367025,0.004734821532298668,0.8,0,0.2,6,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.06637763492300792,0.060547166990581554,0.05801435406698564,0.06164638532685838,0.0035016498380318365,17
0.5611588954925537,0.03953280325968144,0.039214531580607094,0.008649235438372897,0.8,1,0.1,3,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.036029301838839886,0.036029301838839886,0.04291267942583732,0.038323761034505695,0.003244855312822253,109
0.3957424958546956,0.025387035901008433,0.03500835100809733,0.00382207031953193,0.8,1,0.1,3,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.036328300194348934,0.034683809239049186,0.03812799043062201,0.03638003328800671,0.0014065568491486704,122
0.6282464663187662,0.02734504050014362,0.03508965174357096,0.002360961407299865,0.8,1,0.1,3,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.03991628046045747,0.037972791149648674,0.04680023923444976,0.041563103614851965,0.003787257565297258,91
0.40729626019795734,0.026296185026120963,0.030223528544108074,0.001699066930400374,0.8,1,0.1,3,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.0354313051278218,0.036328300194348934,0.03812799043062201,0.03662919858426425,0.001121288778259163,121
0.4585610230763753,0.019974918241187734,0.03393912315368652,0.006129668244736085,0.8,1,0.1,3,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.03573030348333084,0.03573030348333084,0.04291267942583732,0.038124428797499665,0.003385804489318302,110
0.3542972405751546,0.011747936476389277,0.028670549392700195,0.0005642151369090453,0.8,1,0.1,3,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.036029301838839886,0.0340858125280311,0.03812799043062201,0.03608103493249767,0.0016506176185058974,124
0.6168332894643148,0.016704695454347076,0.03694073359171549,0.0016348372033003465,0.8,1,0.1,3,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.04156077141575722,0.037972791149648674,0.04201555023923445,0.040516370934880114,0.0018081398429416065,98
0.4156620502471924,0.005743664912381382,0.031069199244181316,0.0007177961147127119,0.8,1,0.1,3,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.036029301838839886,0.0340858125280311,0.03812799043062201,0.03608103493249767,0.0016506176185058974,124
0.6505686442057291,0.003899651382338441,0.04963231086730957,0.004959864615749952,0.8,1,0.1,6,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.05097921961429212,0.04769023770369263,0.060107655502392346,0.05292570427345903,0.005252914625433847,37
0.42068664232889813,0.02165605685091086,0.03721189498901367,0.0035862963086422334,0.8,1,0.1,6,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.042457766482284345,0.043803259082075045,0.04291267942583732,0.0430579016633989,0.0005588110639173609,82
0.9993191560109457,0.038254887430385166,0.05968252817789713,0.0023080764758833324,0.8,1,0.1,6,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.04918522948123785,0.0481387352369562,0.06339712918660287,0.05357369796826564,0.006959340880039359,32
0.510332187016805,0.007999856540299723,0.036785284678141274,0.0008543838885176823,0.8,1,0.1,6,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.042457766482284345,0.043803259082075045,0.04291267942583732,0.0430579016633989,0.0005588110639173609,82
0.656912088394165,0.010999847055583493,0.047511021296183266,0.0027236277052688435,0.8,1,0.1,6,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.046195245926147405,0.04455075497084766,0.05337918660287081,0.04804172916662195,0.0038333994085617018,58
0.4524177710215251,0.013310477176044364,0.0421748956044515,0.005816479437073181,0.8,1,0.1,6,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.04305576319330243,0.043803259082075045,0.04814593301435407,0.045001651763243854,0.002244187449909272,73
0.9160549640655518,0.024187974421851784,0.05313769976298014,0.0021934518117257885,0.8,1,0.1,6,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.05367020481387352,0.04978322619225594,0.05442583732057416,0.05262642277556787,0.0020339731610509136,39
0.5267368952433268,0.011461369053088132,0.03473059336344401,0.0008474876132307578,0.8,1,0.1,6,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.04305576319330243,0.043803259082075045,0.04814593301435407,0.045001651763243854,0.002244187449909272,73
0.4545568625132243,0.01845058086934448,0.027460098266601562,0.0005070845761847298,0.8,1,0.2,3,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.043504260726566005,0.047989236059201676,0.05293062200956938,0.048141372931779024,0.0038497992138486438,56
0.3085266749064128,0.005181935515667811,0.02570231755574544,0.0014508459177933225,0.8,1,0.2,3,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.037374794438630586,0.037673792794139634,0.03812799043062201,0.03772552588779741,0.000309659259318518,113
0.6393428643544515,0.029439061933933412,0.037072340647379555,0.003583088232205416,0.8,1,0.2,3,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.052623710569591864,0.05053072208102855,0.06264952153110048,0.055267984727240295,0.005289011526638441,27
0.335232416788737,0.010722511034798564,0.027549187342325848,0.0014745812992496053,0.8,1,0.2,3,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.037374794438630586,0.037673792794139634,0.03812799043062201,0.03772552588779741,0.000309659259318518,113
0.4472196896870931,0.016449944757787893,0.025975704193115234,0.0022983610629958113,0.8,1,0.2,3,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.04320526237105696,0.04544775003737479,0.04874401913875598,0.045799010515729245,0.002274788572691724,66
0.3014175097147624,0.00434404056436115,0.027152061462402344,0.0021221130088094876,0.8,1,0.2,3,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.03573030348333084,0.04275676483779339,0.04455741626794258,0.0410148281963556,0.0038083450014541912,96
0.6069955825805664,0.006730309090080236,0.03807584444681803,0.0014301864510863074,0.8,1,0.2,3,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.04769023770369263,0.052623710569591864,0.04949162679425837,0.04993519168918095,0.0020383573438182627,47
0.35494716962178546,0.00945125470056141,0.028054078420003254,0.0010802591263064803,0.8,1,0.2,3,3,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 1.0}",0.03573030348333084,0.04275676483779339,0.04455741626794258,0.0410148281963556,0.0038083450014541912,96
0.632593552271525,0.029966464954804855,0.04546713829040527,0.0009343463809211928,0.8,1,0.2,6,1,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.7}",0.06787262670055315,0.06144416205710868,0.059061004784688995,0.06279259784745028,0.003721548020876974,15
0.3558289210001628,0.014838541485950995,0.036892970403035484,0.0072700689484543005,0.8,1,0.2,6,1,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.04470025414860218,0.048288234414710716,0.04844497607655503,0.047144488213289315,0.001729518643895298,60
0.9971644878387451,0.014636232560587867,0.05904475847880045,0.0031130526163360736,0.8,1,0.2,6,1,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 0.7}",0.06652713410076244,0.07131110778890716,0.058462918660287085,0.06543372018331889,0.005301927729127851,12
0.4237354596455892,0.017341017472819225,0.031099478403727215,0.0006841459889673331,0.8,1,0.2,6,1,150,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 150, 'subsample': 1.0}",0.04470025414860218,0.048288234414710716,0.04844497607655503,0.047144488213289315,0.001729518643895298,60
0.6497813065846761,0.04200867041557136,0.043780883153279625,0.00066055401870849,0.8,1,0.2,6,3,100,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.7}",0.06891912094483481,0.059949170279563466,0.06578947368421052,0.06488592163620294,0.0037172847135101615,13
0.35471081733703613,0.007916205062836674,0.03344504038492838,0.0044999287187743086,0.8,1,0.2,6,3,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.04126177306024817,0.043803259082075045,0.04620215311004785,0.04375572841745703,0.0020171817191606614,79
0.8700972398122152,0.03077572024627233,0.053907155990600586,0.0002667895022466421,0.8,1,0.2,6,3,150,0.7,"{'colsample_bytree': 0.8, 'gamma': 1, 'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 150, 'subsample': 0.7}",0.066975631634026,0.06293915383465391,0.058163875598086126,0.06269288702225534,0.0036015965548996404,16
